timestamp,aqi,pm25,pm10,no2,o3,co,so2,temp,humidity,wind
2025-12-10 14:38:21,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:42:33,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:43:22,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,1.54
2025-12-10 14:47:33,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,1.54
2025-12-10 14:48:21,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,1.54
2025-12-10 15:48:25,3,30.34,33.28,0.28,104.94,257,0.61,30.1,51,2.06
2025-12-10 15:53:24,3,30.34,33.28,0.28,104.94,257,0.61,30.1,51,2.06
2025-12-10 15:58:23,3,30.34,33.28,0.28,104.94,257,0.61,30.1,51,2.06
2025-12-10 16:03:30,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,2.06
2025-12-10 16:08:23,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,2.06
2025-12-10 16:13:38,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,2.06
2025-12-10 16:18:24,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,1.54
2025-12-10 16:23:23,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,1.54
2025-12-10 16:29:21,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,1.54
2025-12-10 16:33:26,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,1.54
2025-12-10 16:38:32,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,1.54
2025-12-10 16:48:23,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,1.54
2025-12-10 16:53:27,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,1.54
2025-12-10 16:58:33,3,29.57,32.02,0.32,106.98,250.14,0.59,30.1,51,1.54
2025-12-10 17:03:25,3,28.88,31.02,0.36,107.73,245.03,0.58,30.1,51,1.54
2025-12-10 17:08:21,3,28.88,31.02,0.36,107.73,245.03,0.58,30.1,51,1.54
2025-12-10 20:53:23,3,27.43,29.3,0.41,107.88,243.25,0.84,25.1,73,1.54
2025-12-10 20:54:17,3,27.43,29.3,0.41,107.88,243.25,0.84,25.1,73,1.54
2025-12-10 20:58:22,3,27.43,29.3,0.41,107.88,243.25,0.84,25.1,73,1.54
2025-12-10 20:59:17,3,27.43,29.3,0.41,107.88,243.25,0.84,25.1,73,1.54
2025-12-10 21:03:23,3,27.43,29.3,0.41,107.88,243.25,0.84,25.1,73,1.54
2025-12-10 21:04:18,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.54
2025-12-10 21:08:25,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:09:19,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:13:23,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:14:17,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:18:22,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:19:17,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:49:06,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:49:18,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:53:28,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:54:18,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:58:31,3,26.79,28.61,0.41,106.1,244.92,0.87,25.1,73,1.03
2025-12-10 21:59:23,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:03:26,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:04:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:08:21,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:09:16,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:13:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:14:18,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:18:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:19:18,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:23:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:24:17,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:28:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:29:17,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:33:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:34:18,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:38:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:39:17,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:43:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:44:17,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:48:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:49:18,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:53:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:54:18,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:58:22,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 22:59:17,3,26.8,28.82,0.44,103.23,248.27,0.81,25.1,73,1.03
2025-12-10 23:03:23,3,27.71,30.16,0.49,99.25,257.02,0.72,25.1,73,1.03
2025-12-10 23:04:19,3,27.71,30.16,0.49,99.25,257.02,0.72,25.1,73,1.03
2025-12-10 23:08:24,3,27.71,30.16,0.49,99.25,257.02,0.72,25.1,73,1.03
2025-12-11 02:13:22,3,33.07,37.33,0.92,85.85,318.79,0.8,22.1,88,0
2025-12-11 02:14:17,3,33.07,37.33,0.92,85.85,318.79,0.8,22.1,88,0
2025-12-11 02:18:22,3,33.07,37.33,0.92,85.85,318.79,0.8,22.1,88,0
2025-12-11 02:19:17,3,33.07,37.33,0.92,85.85,318.79,0.8,22.1,88,0
2025-12-11 05:22:05,3,39.01,45.41,2.11,69.27,432.07,1.48,21.1,94,1.03
2025-12-11 05:23:21,3,39.01,45.41,2.11,69.27,432.07,1.48,21.1,94,1.03
2025-12-11 05:24:17,3,39.01,45.41,2.11,69.27,432.07,1.48,21.1,94,1.03
2025-12-11 05:28:22,3,39.01,45.41,2.11,69.27,432.07,1.48,21.1,94,1.03
2025-12-11 05:29:17,3,39.01,45.41,2.11,69.27,432.07,1.48,21.1,94,1.03
2025-12-11 08:23:24,3,38.51,46.47,3.59,52.36,504.7,2.11,22.1,78,1.03
2025-12-11 08:48:21,3,38.51,46.47,3.59,52.36,504.7,2.11,23.1,83,2.06
2025-12-11 08:49:17,3,38.51,46.47,3.59,52.36,504.7,2.11,23.1,83,2.06
2025-12-11 08:53:21,3,38.51,46.47,3.59,52.36,504.7,2.11,23.1,83,2.06
2025-12-11 08:54:17,3,38.51,46.47,3.59,52.36,504.7,2.11,23.1,83,2.06
2025-12-11 08:58:21,3,38.51,46.47,3.59,52.36,504.7,2.11,23.1,83,2.06
2025-12-11 08:59:17,3,38.51,46.47,3.59,52.36,504.7,2.11,23.1,83,2.06
2025-12-11 09:03:21,3,38.51,46.47,3.59,52.36,504.7,2.11,23.1,83,2.06
2025-12-11 09:04:17,3,38.51,46.47,3.59,52.36,504.7,2.11,23.1,83,2.06
2025-12-11 09:08:21,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:09:16,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:13:21,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:14:16,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:18:21,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:19:17,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:23:21,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:24:16,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:28:21,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:29:17,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:33:22,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:34:17,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:38:22,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 09:39:17,3,37.77,45.46,3.04,61.85,470.74,2.27,25.1,69,3.09
2025-12-11 13:23:38,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:24:18,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:28:22,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:29:17,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:33:21,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:34:17,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:38:21,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:39:16,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:43:21,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:44:17,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.03
2025-12-11 13:48:22,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.54
2025-12-11 13:49:17,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.54
2025-12-11 13:53:22,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.54
2025-12-11 13:54:19,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.54
2025-12-11 13:58:22,3,38.19,43.38,0.53,105.12,300.68,1.79,31.1,48,1.54
2025-12-11 13:59:18,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.54
2025-12-11 14:03:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.54
2025-12-11 14:04:17,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.54
2025-12-11 14:18:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:19:17,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:23:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:24:17,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:28:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:29:17,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:33:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:34:17,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:38:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:39:17,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:43:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:44:17,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:48:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:49:18,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:53:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:54:17,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:58:22,3,38.88,43.88,0.48,107.56,290,1.78,31.1,48,1.03
2025-12-11 14:59:18,3,38.83,43.58,0.47,109.1,281.44,1.84,31.1,48,1.03
2025-12-11 15:03:22,3,38.83,43.58,0.47,109.1,281.44,1.84,31.1,48,1.03
2025-12-11 15:04:17,3,38.83,43.58,0.47,109.1,281.44,1.84,31.1,48,1.03
2025-12-11 15:08:22,3,38.83,43.58,0.47,109.1,281.44,1.84,31.1,48,1.03
2025-12-11 15:09:17,3,38.83,43.58,0.47,109.1,281.44,1.84,31.1,48,1.03
2025-12-11 16:18:22,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:19:17,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:23:25,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:24:17,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:28:21,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:29:17,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:33:21,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:34:22,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:38:21,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:39:17,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:43:22,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:44:16,3,38.35,42.89,0.5,110.46,275.14,1.98,32.1,51,1.03
2025-12-11 16:48:21,3,38.35,42.89,0.5,110.46,275.14,1.98,31.1,51,1.54
2025-12-11 16:49:16,3,38.35,42.89,0.5,110.46,275.14,1.98,31.1,51,1.54
2025-12-11 16:53:21,3,38.35,42.89,0.5,110.46,275.14,1.98,31.1,51,1.54
2025-12-11 16:54:17,3,38.35,42.89,0.5,110.46,275.14,1.98,31.1,51,1.54
2025-12-11 16:58:22,3,38.35,42.89,0.5,110.46,275.14,1.98,31.1,51,1.54
2025-12-11 17:03:21,3,38.55,43.06,0.58,111.66,275.31,2.16,31.1,51,1.54
2025-12-11 17:04:16,3,38.55,43.06,0.58,111.66,275.31,2.16,31.1,51,1.54
2025-12-11 17:08:21,3,38.55,43.06,0.58,111.66,275.31,2.16,31.1,51,1.54
2025-12-11 17:09:17,3,38.55,43.06,0.58,111.66,275.31,2.16,31.1,51,1.54
2025-12-11 20:08:24,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:13:22,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:18:22,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:23:22,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:28:22,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:33:23,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:38:22,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:43:23,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:48:22,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:53:22,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 20:58:22,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-11 21:03:23,3,36.15,40.24,0.54,112.07,264.14,2.95,27.1,69,1.03
2025-12-12 00:05:53,3,36.64,41.99,0.82,91.36,302.25,1.7,24.1,83,1.03
2025-12-12 00:08:22,3,36.64,41.99,0.82,91.36,302.25,1.7,24.1,83,1.03
2025-12-12 00:13:22,3,36.64,41.99,0.82,91.36,302.25,1.7,24.1,83,1.03
2025-12-12 03:17:43,3,45.58,53.69,2.11,66.96,451.72,1.47,22.1,88,1.03
2025-12-12 03:18:21,3,45.58,53.69,2.11,66.96,451.72,1.47,22.1,88,1.03
2025-12-12 03:23:22,3,45.58,53.69,2.11,66.96,451.72,1.47,22.1,88,1.03
2025-12-12 06:29:41,3,45.87,53.9,3.12,49.61,515.28,1.62,21.1,94,1.54
2025-12-12 06:33:21,3,45.87,53.9,3.12,49.61,515.28,1.62,21.1,94,1.54
2025-12-12 06:38:24,3,45.87,53.9,3.12,49.61,515.28,1.62,21.1,94,1.54
2025-12-12 08:52:25,3,38.58,45.82,3.34,48.08,454.07,1.69,24.1,73,1.54
2025-12-12 08:53:22,3,38.58,45.82,3.34,48.08,454.07,1.69,24.1,73,1.54
2025-12-12 08:58:22,3,38.58,45.82,3.34,48.08,454.07,1.69,24.1,73,1.54
2025-12-12 09:03:28,3,37.52,44.62,2.75,57.96,424.86,1.82,24.1,73,1.54
2025-12-12 09:08:24,3,37.52,44.62,2.75,57.96,424.86,1.82,24.1,73,1.54
2025-12-12 09:13:23,3,37.52,44.62,2.75,57.96,424.86,1.82,24.1,73,1.54
